"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","PRCP","TAVG","TMAX","TMIN"
"ECM00084088","IZOBAMBA, EC","-0.35","-78.55","3058.0","2015-02-12",,"58","70","42"
"ECM00084088","IZOBAMBA, EC","-0.35","-78.55","3058.0","2015-02-16",,"57","69","42"
"ECM00084088","IZOBAMBA, EC","-0.35","-78.55","3058.0","2015-02-18",,"56","70","41"
"ECM00084088","IZOBAMBA, EC","-0.35","-78.55","3058.0","2015-02-19",,"53","70","48"
"ECM00084088","IZOBAMBA, EC","-0.35","-78.55","3058.0","2015-02-20",,"55",,"47"
"ECM00084088","IZOBAMBA, EC","-0.35","-78.55","3058.0","2015-02-23","0.24","56","69","46"
"ECM00084088","IZOBAMBA, EC","-0.35","-78.55","3058.0","2015-02-24","0.28","54","68","43"
"ECM00084088","IZOBAMBA, EC","-0.35","-78.55","3058.0","2015-02-25","0.00","55","69","39"
"ECM00084088","IZOBAMBA, EC","-0.35","-78.55","3058.0","2015-02-26","0.00","57","70","44"
"ECM00084088","IZOBAMBA, EC","-0.35","-78.55","3058.0","2015-02-27","0.00","55","70","45"
"ECM00084088","IZOBAMBA, EC","-0.35","-78.55","3058.0","2015-03-03","0.08","57","69","41"
"ECM00084088","IZOBAMBA, EC","-0.35","-78.55","3058.0","2015-03-05","0.31","56","66","46"
"ECM00084088","IZOBAMBA, EC","-0.35","-78.55","3058.0","2015-03-06","0.02","56","67","40"
"ECM00084088","IZOBAMBA, EC","-0.35","-78.55","3058.0","2015-03-07","0.16","57","69","46"
"ECM00084088","IZOBAMBA, EC","-0.35","-78.55","3058.0","2015-03-08","0.01","59","69","47"
"ECM00084088","IZOBAMBA, EC","-0.35","-78.55","3058.0","2015-03-09","0.00","59","69","43"
"ECM00084088","IZOBAMBA, EC","-0.35","-78.55","3058.0","2015-03-11",,"61","72","46"
"ECM00084088","IZOBAMBA, EC","-0.35","-78.55","3058.0","2015-03-12",,"59","71","42"
"ECM00084088","IZOBAMBA, EC","-0.35","-78.55","3058.0","2015-03-13","0.03","57","68","46"
"ECM00084088","IZOBAMBA, EC","-0.35","-78.55","3058.0","2015-03-14","0.94","56","66","45"
"ECM00084088","IZOBAMBA, EC","-0.35","-78.55","3058.0","2015-03-15","0.20","56","64","49"
"ECM00084088","IZOBAMBA, EC","-0.35","-78.55","3058.0","2015-03-16","0.08","57","64","45"
"ECM00084088","IZOBAMBA, EC","-0.35","-78.55","3058.0","2015-03-17","0.31","54","64","45"
"ECM00084088","IZOBAMBA, EC","-0.35","-78.55","3058.0","2015-03-18","0.91","51","59","48"
"ECM00084088","IZOBAMBA, EC","-0.35","-78.55","3058.0","2015-03-19","0.87","52","58","46"
"ECM00084088","IZOBAMBA, EC","-0.35","-78.55","3058.0","2015-03-20","0.71","51","58","45"
"ECM00084088","IZOBAMBA, EC","-0.35","-78.55","3058.0","2015-03-21","0.16","55","64","45"
"ECM00084088","IZOBAMBA, EC","-0.35","-78.55","3058.0","2015-03-22","0.08","53","64","44"
"ECM00084088","IZOBAMBA, EC","-0.35","-78.55","3058.0","2015-03-23","0.16","54","67","37"
"ECM00084088","IZOBAMBA, EC","-0.35","-78.55","3058.0","2015-03-24","0.24","53","68","44"
"ECM00084088","IZOBAMBA, EC","-0.35","-78.55","3058.0","2015-03-26","0.04","55","63","43"
"ECM00084088","IZOBAMBA, EC","-0.35","-78.55","3058.0","2015-03-27","0.39","56","63","46"
"ECM00084088","IZOBAMBA, EC","-0.35","-78.55","3058.0","2015-03-28","0.02","56","68","43"
"ECM00084088","IZOBAMBA, EC","-0.35","-78.55","3058.0","2015-03-29","0.87","54","64","47"
"ECM00084088","IZOBAMBA, EC","-0.35","-78.55","3058.0","2015-03-30","0.67","55","63","45"
"ECM00084088","IZOBAMBA, EC","-0.35","-78.55","3058.0","2015-03-31","0.12","54","64","43"
"ECM00084088","IZOBAMBA, EC","-0.35","-78.55","3058.0","2015-04-01","0.00","54","63","45"
"ECM00084088","IZOBAMBA, EC","-0.35","-78.55","3058.0","2015-04-02","0.04","57","65","46"
"ECM00084088","IZOBAMBA, EC","-0.35","-78.55","3058.0","2015-04-06","0.43","58","66","45"
"ECM00084088","IZOBAMBA, EC","-0.35","-78.55","3058.0","2015-04-08",,"57","68","44"
"ECM00084088","IZOBAMBA, EC","-0.35","-78.55","3058.0","2015-04-10",,"56","69","40"
"ECM00084088","IZOBAMBA, EC","-0.35","-78.55","3058.0","2015-04-11","0.24","58","69","42"
"ECM00084088","IZOBAMBA, EC","-0.35","-78.55","3058.0","2015-04-12","0.02","57","68","42"
"ECM00084088","IZOBAMBA, EC","-0.35","-78.55","3058.0","2015-04-22",,"58","69","41"
"ECM00084088","IZOBAMBA, EC","-0.35","-78.55","3058.0","2015-04-23",,"58","69","42"
"ECM00084088","IZOBAMBA, EC","-0.35","-78.55","3058.0","2015-04-24",,"56","69","42"
"ECM00084088","IZOBAMBA, EC","-0.35","-78.55","3058.0","2015-04-25","0.02","56","67","43"
"ECM00084088","IZOBAMBA, EC","-0.35","-78.55","3058.0","2015-04-27",,"60","69","47"
"ECM00084088","IZOBAMBA, EC","-0.35","-78.55","3058.0","2015-04-29",,"57","68","41"
"ECM00084088","IZOBAMBA, EC","-0.35","-78.55","3058.0","2015-04-30",,"58","67",
"ECM00084088","IZOBAMBA, EC","-0.35","-78.55","3058.0","2015-05-02",,"56","70","39"
"ECM00084088","IZOBAMBA, EC","-0.35","-78.55","3058.0","2015-05-03","0.79","52","70","43"
"ECM00084088","IZOBAMBA, EC","-0.35","-78.55","3058.0","2015-05-04","0.63","54","66","42"
"ECM00084088","IZOBAMBA, EC","-0.35","-78.55","3058.0","2015-05-05","0.35","53","68","44"
"ECM00084088","IZOBAMBA, EC","-0.35","-78.55","3058.0","2015-05-06","0.12","55","67","42"
"ECM00084088","IZOBAMBA, EC","-0.35","-78.55","3058.0","2015-05-07","0.00","59","75",
"ECM00084088","IZOBAMBA, EC","-0.35","-78.55","3058.0","2015-05-08",,"59","75","41"
"ECM00084088","IZOBAMBA, EC","-0.35","-78.55","3058.0","2015-05-12",,"56","68","43"
"ECM00084088","IZOBAMBA, EC","-0.35","-78.55","3058.0","2015-05-13",,"57","69","43"
"ECM00084088","IZOBAMBA, EC","-0.35","-78.55","3058.0","2015-05-14",,"57","69","47"
"ECM00084088","IZOBAMBA, EC","-0.35","-78.55","3058.0","2015-05-15",,"56","68","46"
"ECM00084088","IZOBAMBA, EC","-0.35","-78.55","3058.0","2015-05-16",,"56","69","46"
"ECM00084088","IZOBAMBA, EC","-0.35","-78.55","3058.0","2015-05-17","0.00","54","69","43"
"ECM00084088","IZOBAMBA, EC","-0.35","-78.55","3058.0","2015-05-20",,"58","69","46"
"ECM00084088","IZOBAMBA, EC","-0.35","-78.55","3058.0","2015-05-21","0.02","56","68","48"
"ECM00084088","IZOBAMBA, EC","-0.35","-78.55","3058.0","2015-05-22","0.16","58","68","41"
"ECM00084088","IZOBAMBA, EC","-0.35","-78.55","3058.0","2015-05-24","0.28","56","68","39"
"ECM00084088","IZOBAMBA, EC","-0.35","-78.55","3058.0","2015-05-25","0.63","52","65","43"
"ECM00084088","IZOBAMBA, EC","-0.35","-78.55","3058.0","2015-05-26","0.00","55","64","42"
"ECM00084088","IZOBAMBA, EC","-0.35","-78.55","3058.0","2015-05-27",,"57","68","45"
"ECM00084088","IZOBAMBA, EC","-0.35","-78.55","3058.0","2015-05-28","0.02","53","68","43"
"ECM00084088","IZOBAMBA, EC","-0.35","-78.55","3058.0","2015-05-29","0.01","53","63","41"
"ECM00084088","IZOBAMBA, EC","-0.35","-78.55","3058.0","2015-05-30","0.04","53","63","46"
"ECM00084088","IZOBAMBA, EC","-0.35","-78.55","3058.0","2015-05-31","0.04","56","65","44"
"ECM00084088","IZOBAMBA, EC","-0.35","-78.55","3058.0","2015-06-01","1.22","58","66","42"
"ECM00084088","IZOBAMBA, EC","-0.35","-78.55","3058.0","2015-06-03",,"57","67","46"
"ECM00084088","IZOBAMBA, EC","-0.35","-78.55","3058.0","2015-06-04",,"58","66","45"
"ECM00084088","IZOBAMBA, EC","-0.35","-78.55","3058.0","2015-06-06",,"57","67","46"
"ECM00084088","IZOBAMBA, EC","-0.35","-78.55","3058.0","2015-06-08",,"53","64","47"
"ECM00084088","IZOBAMBA, EC","-0.35","-78.55","3058.0","2015-06-09",,"55","66","41"
"ECM00084088","IZOBAMBA, EC","-0.35","-78.55","3058.0","2015-06-10",,"55","66","45"
"ECM00084088","IZOBAMBA, EC","-0.35","-78.55","3058.0","2015-06-11","0.16","56","68","44"
"ECM00084088","IZOBAMBA, EC","-0.35","-78.55","3058.0","2015-06-12","0.00","58","69","44"
"ECM00084088","IZOBAMBA, EC","-0.35","-78.55","3058.0","2015-06-13",,"58","69","46"
"ECM00084088","IZOBAMBA, EC","-0.35","-78.55","3058.0","2015-06-14",,"55","68","44"
"ECM00084088","IZOBAMBA, EC","-0.35","-78.55","3058.0","2015-06-15","0.12","59","69","41"
"ECM00084088","IZOBAMBA, EC","-0.35","-78.55","3058.0","2015-06-16","0.00","60","70","46"
"ECM00084088","IZOBAMBA, EC","-0.35","-78.55","3058.0","2015-06-17",,"59","70","48"
"ECM00084088","IZOBAMBA, EC","-0.35","-78.55","3058.0","2015-06-20",,"57",,"47"
"ECM00084088","IZOBAMBA, EC","-0.35","-78.55","3058.0","2015-06-21",,"56","66","42"
"ECM00084088","IZOBAMBA, EC","-0.35","-78.55","3058.0","2015-06-22",,"57","67","44"
"ECM00084088","IZOBAMBA, EC","-0.35","-78.55","3058.0","2015-06-23",,"57","67","46"
"ECM00084088","IZOBAMBA, EC","-0.35","-78.55","3058.0","2015-06-25",,"61","67","49"
"ECM00084088","IZOBAMBA, EC","-0.35","-78.55","3058.0","2015-06-26",,"58","67","48"
"ECM00084088","IZOBAMBA, EC","-0.35","-78.55","3058.0","2015-06-27",,"56","66","47"
"ECM00084088","IZOBAMBA, EC","-0.35","-78.55","3058.0","2015-06-28",,"58",,"46"
"ECM00084088","IZOBAMBA, EC","-0.35","-78.55","3058.0","2015-06-29",,"58","68","45"
"ECM00084088","IZOBAMBA, EC","-0.35","-78.55","3058.0","2015-06-30",,"58","68","44"
"ECM00084088","IZOBAMBA, EC","-0.35","-78.55","3058.0","2015-07-01","0.02","60",,"44"
"ECM00084088","IZOBAMBA, EC","-0.35","-78.55","3058.0","2015-07-02","0.00","58","70","47"
"ECM00084088","IZOBAMBA, EC","-0.35","-78.55","3058.0","2015-07-03",,"59",,"45"
"ECM00084088","IZOBAMBA, EC","-0.35","-78.55","3058.0","2015-07-04",,"61","71","45"
"ECM00084088","IZOBAMBA, EC","-0.35","-78.55","3058.0","2015-07-05",,"58","71","44"
"ECM00084088","IZOBAMBA, EC","-0.35","-78.55","3058.0","2015-07-06","0.02","56","67","41"
"ECM00084088","IZOBAMBA, EC","-0.35","-78.55","3058.0","2015-07-07","0.04","54","68","43"
"ECM00084088","IZOBAMBA, EC","-0.35","-78.55","3058.0","2015-07-08","0.20","56","64","43"
"ECM00084088","IZOBAMBA, EC","-0.35","-78.55","3058.0","2015-07-09","0.00","60","68",
"ECM00084088","IZOBAMBA, EC","-0.35","-78.55","3058.0","2015-07-10",,"57","68","42"
"ECM00084088","IZOBAMBA, EC","-0.35","-78.55","3058.0","2015-07-11",,"58","69","48"
"ECM00084088","IZOBAMBA, EC","-0.35","-78.55","3058.0","2015-07-13",,"56","69","42"
"ECM00084088","IZOBAMBA, EC","-0.35","-78.55","3058.0","2015-07-14",,"56","69","45"
"ECM00084088","IZOBAMBA, EC","-0.35","-78.55","3058.0","2015-07-16","0.01","56","67","41"
"ECM00084088","IZOBAMBA, EC","-0.35","-78.55","3058.0","2015-07-17","0.00","59","69","41"
"ECM00084088","IZOBAMBA, EC","-0.35","-78.55","3058.0","2015-07-18","0.03","54","69","41"
"ECM00084088","IZOBAMBA, EC","-0.35","-78.55","3058.0","2015-07-19","0.00","54","66","37"
"ECM00084088","IZOBAMBA, EC","-0.35","-78.55","3058.0","2015-07-20","0.35","54",,"40"
"ECM00084088","IZOBAMBA, EC","-0.35","-78.55","3058.0","2015-07-21","0.02","56","66","41"
"ECM00084088","IZOBAMBA, EC","-0.35","-78.55","3058.0","2015-07-22","0.00","56","66",
"ECM00084088","IZOBAMBA, EC","-0.35","-78.55","3058.0","2015-07-23","0.01","54","62","43"
"ECM00084088","IZOBAMBA, EC","-0.35","-78.55","3058.0","2015-07-24","0.00","57","68","44"
"ECM00084088","IZOBAMBA, EC","-0.35","-78.55","3058.0","2015-07-25",,"60","69",
"ECM00084088","IZOBAMBA, EC","-0.35","-78.55","3058.0","2015-07-26",,"60","70","46"
"ECM00084088","IZOBAMBA, EC","-0.35","-78.55","3058.0","2015-07-27",,"58","70","47"
"ECM00084088","IZOBAMBA, EC","-0.35","-78.55","3058.0","2015-07-28",,"57","69","46"
"ECM00084088","IZOBAMBA, EC","-0.35","-78.55","3058.0","2015-07-29","0.01","59","69","44"
"ECM00084088","IZOBAMBA, EC","-0.35","-78.55","3058.0","2015-07-30","0.00","57","69","44"
"ECM00084088","IZOBAMBA, EC","-0.35","-78.55","3058.0","2015-07-31","0.04","58","69","46"
"ECM00084088","IZOBAMBA, EC","-0.35","-78.55","3058.0","2015-08-01","0.00","59","70","46"
"ECM00084088","IZOBAMBA, EC","-0.35","-78.55","3058.0","2015-08-02",,"57","69","47"
"ECM00084088","IZOBAMBA, EC","-0.35","-78.55","3058.0","2015-08-03",,"58","72","48"
"ECM00084088","IZOBAMBA, EC","-0.35","-78.55","3058.0","2015-08-04",,"59","70","47"
"ECM00084088","IZOBAMBA, EC","-0.35","-78.55","3058.0","2015-08-05",,"60","70","47"
"ECM00084088","IZOBAMBA, EC","-0.35","-78.55","3058.0","2015-08-06",,"60","71","46"
"ECM00084088","IZOBAMBA, EC","-0.35","-78.55","3058.0","2015-08-07",,"59","71","45"
"ECM00084088","IZOBAMBA, EC","-0.35","-78.55","3058.0","2015-08-08",,"56","68","41"
"ECM00084088","IZOBAMBA, EC","-0.35","-78.55","3058.0","2015-08-09","0.02","55","68","43"
"ECM00084088","IZOBAMBA, EC","-0.35","-78.55","3058.0","2015-08-10","0.00","60","71",
"ECM00084088","IZOBAMBA, EC","-0.35","-78.55","3058.0","2015-08-11",,"57","71","42"
"ECM00084088","IZOBAMBA, EC","-0.35","-78.55","3058.0","2015-08-12","0.02","58","68","45"
"ECM00084088","IZOBAMBA, EC","-0.35","-78.55","3058.0","2015-08-13","0.00","60","70","46"
"ECM00084088","IZOBAMBA, EC","-0.35","-78.55","3058.0","2015-08-14",,"58","71","45"
"ECM00084088","IZOBAMBA, EC","-0.35","-78.55","3058.0","2015-08-15","0.02","58","68","45"
"ECM00084088","IZOBAMBA, EC","-0.35","-78.55","3058.0","2015-08-16","0.01","56","68","42"
"ECM00084088","IZOBAMBA, EC","-0.35","-78.55","3058.0","2015-08-17","0.00","58","68","45"
"ECM00084088","IZOBAMBA, EC","-0.35","-78.55","3058.0","2015-08-18",,"60","73","44"
"ECM00084088","IZOBAMBA, EC","-0.35","-78.55","3058.0","2015-08-19",,"59","73","46"
"ECM00084088","IZOBAMBA, EC","-0.35","-78.55","3058.0","2015-08-20",,"60","70","46"
"ECM00084088","IZOBAMBA, EC","-0.35","-78.55","3058.0","2015-08-21",,"58","71","47"
"ECM00084088","IZOBAMBA, EC","-0.35","-78.55","3058.0","2015-08-23",,"57","70","41"
"ECM00084088","IZOBAMBA, EC","-0.35","-78.55","3058.0","2015-08-24",,"58","69","46"
"ECM00084088","IZOBAMBA, EC","-0.35","-78.55","3058.0","2015-08-25",,"56","69","45"
"ECM00084088","IZOBAMBA, EC","-0.35","-78.55","3058.0","2015-08-28",,"59","69","45"
"ECM00084088","IZOBAMBA, EC","-0.35","-78.55","3058.0","2015-08-29",,"62","71","47"
"ECM00084088","IZOBAMBA, EC","-0.35","-78.55","3058.0","2015-08-30",,"59","71","46"
"ECM00084088","IZOBAMBA, EC","-0.35","-78.55","3058.0","2015-08-31",,"58","69","47"
"ECM00084088","IZOBAMBA, EC","-0.35","-78.55","3058.0","2015-09-01",,"58","69","46"
"ECM00084088","IZOBAMBA, EC","-0.35","-78.55","3058.0","2015-09-02",,"57","67","44"
"ECM00084088","IZOBAMBA, EC","-0.35","-78.55","3058.0","2015-09-03",,"58","69","45"
"ECM00084088","IZOBAMBA, EC","-0.35","-78.55","3058.0","2015-09-04",,"58","69","45"
"ECM00084088","IZOBAMBA, EC","-0.35","-78.55","3058.0","2015-09-05",,"56","69","43"
"ECM00084088","IZOBAMBA, EC","-0.35","-78.55","3058.0","2015-09-06",,"59","70","46"
"ECM00084088","IZOBAMBA, EC","-0.35","-78.55","3058.0","2015-09-07","0.02","57","70","42"
"ECM00084088","IZOBAMBA, EC","-0.35","-78.55","3058.0","2015-09-08","0.00","60","71","45"
"ECM00084088","IZOBAMBA, EC","-0.35","-78.55","3058.0","2015-09-09",,"58","71","42"
"ECM00084088","IZOBAMBA, EC","-0.35","-78.55","3058.0","2015-09-10",,"59","71","40"
"ECM00084088","IZOBAMBA, EC","-0.35","-78.55","3058.0","2015-09-11",,"58","71","45"
"ECM00084088","IZOBAMBA, EC","-0.35","-78.55","3058.0","2015-09-12",,"58",,"43"
"ECM00084088","IZOBAMBA, EC","-0.35","-78.55","3058.0","2015-09-13",,"60","74","43"
"ECM00084088","IZOBAMBA, EC","-0.35","-78.55","3058.0","2015-09-14",,"60","74","43"
"ECM00084088","IZOBAMBA, EC","-0.35","-78.55","3058.0","2015-09-15",,"60","74","42"
"ECM00084088","IZOBAMBA, EC","-0.35","-78.55","3058.0","2015-09-16",,"61","74","46"
"ECM00084088","IZOBAMBA, EC","-0.35","-78.55","3058.0","2015-09-17",,"60","69","42"
"ECM00084088","IZOBAMBA, EC","-0.35","-78.55","3058.0","2015-09-19",,"57","69","45"
"ECM00084088","IZOBAMBA, EC","-0.35","-78.55","3058.0","2015-09-20",,"59","71","48"
"ECM00084088","IZOBAMBA, EC","-0.35","-78.55","3058.0","2015-09-21","0.02","58","71","46"
"ECM00084088","IZOBAMBA, EC","-0.35","-78.55","3058.0","2015-09-22","0.02","58","70","46"
"ECM00084088","IZOBAMBA, EC","-0.35","-78.55","3058.0","2015-09-23","0.00","59","68","44"
"ECM00084088","IZOBAMBA, EC","-0.35","-78.55","3058.0","2015-09-24",,"62","72",
"ECM00084088","IZOBAMBA, EC","-0.35","-78.55","3058.0","2015-09-25",,"60","72","43"
"ECM00084088","IZOBAMBA, EC","-0.35","-78.55","3058.0","2015-09-26",,"60","72","46"
"ECM00084088","IZOBAMBA, EC","-0.35","-78.55","3058.0","2015-09-27",,"59","71","43"
"ECM00084088","IZOBAMBA, EC","-0.35","-78.55","3058.0","2015-09-28",,"60","71","46"
"ECM00084088","IZOBAMBA, EC","-0.35","-78.55","3058.0","2015-09-29",,"59","70","42"
"ECM00084088","IZOBAMBA, EC","-0.35","-78.55","3058.0","2015-09-30","0.01","58","70","49"
"ECM00084088","IZOBAMBA, EC","-0.35","-78.55","3058.0","2015-10-01","0.24","54","68","45"
"ECM00084088","IZOBAMBA, EC","-0.35","-78.55","3058.0","2015-10-03",,"58","69","42"
"ECM00084088","IZOBAMBA, EC","-0.35","-78.55","3058.0","2015-10-04",,"60","69","45"
"ECM00084088","IZOBAMBA, EC","-0.35","-78.55","3058.0","2015-10-05",,"58","68","48"
"ECM00084088","IZOBAMBA, EC","-0.35","-78.55","3058.0","2015-10-06",,"59","67","41"
"ECM00084088","IZOBAMBA, EC","-0.35","-78.55","3058.0","2015-10-07",,"57","67","41"
"ECM00084088","IZOBAMBA, EC","-0.35","-78.55","3058.0","2015-10-08",,"59","71","41"
"ECM00084088","IZOBAMBA, EC","-0.35","-78.55","3058.0","2015-10-09","0.00","58","71","41"
"ECM00084088","IZOBAMBA, EC","-0.35","-78.55","3058.0","2015-10-10","0.04","56","71","42"
"ECM00084088","IZOBAMBA, EC","-0.35","-78.55","3058.0","2015-10-11","0.02","55","67","47"
"ECM00084088","IZOBAMBA, EC","-0.35","-78.55","3058.0","2015-10-12","0.01","58","67","43"
"ECM00084088","IZOBAMBA, EC","-0.35","-78.55","3058.0","2015-10-13","0.00","56","68","48"
"ECM00084088","IZOBAMBA, EC","-0.35","-78.55","3058.0","2015-10-14","0.63","55","68","48"
"ECM00084088","IZOBAMBA, EC","-0.35","-78.55","3058.0","2015-10-15","0.59","53","65","48"
"ECM00084088","IZOBAMBA, EC","-0.35","-78.55","3058.0","2015-10-16","0.00","56","63",
"ECM00084088","IZOBAMBA, EC","-0.35","-78.55","3058.0","2015-10-17","0.12","58","67","42"
"ECM00084088","IZOBAMBA, EC","-0.35","-78.55","3058.0","2015-10-18","0.00","55","67","45"
"ECM00084088","IZOBAMBA, EC","-0.35","-78.55","3058.0","2015-10-19","0.01","58","68","43"
"ECM00084088","IZOBAMBA, EC","-0.35","-78.55","3058.0","2015-10-20","0.00","59","69","45"
"ECM00084088","IZOBAMBA, EC","-0.35","-78.55","3058.0","2015-10-22","0.01","60","70","43"
"ECM00084088","IZOBAMBA, EC","-0.35","-78.55","3058.0","2015-10-23","0.00","57","67","42"
"ECM00084088","IZOBAMBA, EC","-0.35","-78.55","3058.0","2015-10-24","0.08","59",,"45"
"ECM00084088","IZOBAMBA, EC","-0.35","-78.55","3058.0","2015-10-26","0.12","58","70","43"
"ECM00084088","IZOBAMBA, EC","-0.35","-78.55","3058.0","2015-10-27","0.20","55","70","46"
"ECM00084088","IZOBAMBA, EC","-0.35","-78.55","3058.0","2015-10-28","0.02","58","68","40"
"ECM00084088","IZOBAMBA, EC","-0.35","-78.55","3058.0","2015-10-29","0.00","57","68","46"
"ECM00084088","IZOBAMBA, EC","-0.35","-78.55","3058.0","2015-10-30","0.08","56","70","41"
"ECM00084088","IZOBAMBA, EC","-0.35","-78.55","3058.0","2015-10-31","0.55","51","70","47"
"ECM00084088","IZOBAMBA, EC","-0.35","-78.55","3058.0","2015-11-01","0.24","54","68","45"
"ECM00084088","IZOBAMBA, EC","-0.35","-78.55","3058.0","2015-11-02","0.00","56",,"41"
"ECM00084088","IZOBAMBA, EC","-0.35","-78.55","3058.0","2015-11-03",,"57","68","37"
"ECM00084088","IZOBAMBA, EC","-0.35","-78.55","3058.0","2015-11-04",,"53","68","41"
"ECM00084088","IZOBAMBA, EC","-0.35","-78.55","3058.0","2015-11-05","0.08","54","66","42"
"ECM00084088","IZOBAMBA, EC","-0.35","-78.55","3058.0","2015-11-06","0.35","56","66","47"
"ECM00084088","IZOBAMBA, EC","-0.35","-78.55","3058.0","2015-11-07","0.63","49","66","46"
"ECM00084088","IZOBAMBA, EC","-0.35","-78.55","3058.0","2015-11-08","0.28","55","68","45"
"ECM00084088","IZOBAMBA, EC","-0.35","-78.55","3058.0","2015-11-09","0.67","56","68","42"
"ECM00084088","IZOBAMBA, EC","-0.35","-78.55","3058.0","2015-11-10","0.00","57","66","45"
"ECM00084088","IZOBAMBA, EC","-0.35","-78.55","3058.0","2015-11-11",,"59","67","44"
"ECM00084088","IZOBAMBA, EC","-0.35","-78.55","3058.0","2015-11-12",,"60","68","43"
"ECM00084088","IZOBAMBA, EC","-0.35","-78.55","3058.0","2015-11-13",,"59","71","47"
"ECM00084088","IZOBAMBA, EC","-0.35","-78.55","3058.0","2015-11-16","0.63","59","68","45"
"ECM00084088","IZOBAMBA, EC","-0.35","-78.55","3058.0","2015-11-17","0.28","53","68","42"
"ECM00084088","IZOBAMBA, EC","-0.35","-78.55","3058.0","2015-11-18","0.08","57","66","46"
"ECM00084088","IZOBAMBA, EC","-0.35","-78.55","3058.0","2015-11-19","0.31","56","66","47"
"ECM00084088","IZOBAMBA, EC","-0.35","-78.55","3058.0","2015-11-21","0.24","55","66","49"
"ECM00084088","IZOBAMBA, EC","-0.35","-78.55","3058.0","2015-11-24","1.54","53","64","49"
"ECM00084088","IZOBAMBA, EC","-0.35","-78.55","3058.0","2015-11-25","0.31","53","67","46"
"ECM00084088","IZOBAMBA, EC","-0.35","-78.55","3058.0","2015-11-26","0.04","57","67","46"
"ECM00084088","IZOBAMBA, EC","-0.35","-78.55","3058.0","2015-11-27","0.35","59","68","43"
"ECM00084088","IZOBAMBA, EC","-0.35","-78.55","3058.0","2015-11-28","0.04","57","68","44"
"ECM00084088","IZOBAMBA, EC","-0.35","-78.55","3058.0","2015-11-29","0.67","60",,"47"
"ECM00084088","IZOBAMBA, EC","-0.35","-78.55","3058.0","2015-11-30","0.16","60","70","48"
"ECM00084088","IZOBAMBA, EC","-0.35","-78.55","3058.0","2015-12-01","1.26","58","69","47"
"ECM00084088","IZOBAMBA, EC","-0.35","-78.55","3058.0","2015-12-02","0.01","59","69","49"
"ECM00084088","IZOBAMBA, EC","-0.35","-78.55","3058.0","2015-12-03","0.00","59","69","43"
"ECM00084088","IZOBAMBA, EC","-0.35","-78.55","3058.0","2015-12-04",,"59","69","41"
"ECM00084088","IZOBAMBA, EC","-0.35","-78.55","3058.0","2015-12-05","0.08","58","69","47"
"ECM00084088","IZOBAMBA, EC","-0.35","-78.55","3058.0","2015-12-06","0.00","59","68","45"
"ECM00084088","IZOBAMBA, EC","-0.35","-78.55","3058.0","2015-12-07","0.16","58","68","44"
"ECM00084088","IZOBAMBA, EC","-0.35","-78.55","3058.0","2015-12-09","0.43","58","67","44"
"ECM00084088","IZOBAMBA, EC","-0.35","-78.55","3058.0","2015-12-10","0.00","60",,"43"
"ECM00084088","IZOBAMBA, EC","-0.35","-78.55","3058.0","2015-12-11",,"58","69","45"
"ECM00084088","IZOBAMBA, EC","-0.35","-78.55","3058.0","2015-12-12",,"60","71","43"
"ECM00084088","IZOBAMBA, EC","-0.35","-78.55","3058.0","2015-12-13",,"59","71","44"
"ECM00084088","IZOBAMBA, EC","-0.35","-78.55","3058.0","2015-12-14","0.35","57","70","46"
"ECM00084088","IZOBAMBA, EC","-0.35","-78.55","3058.0","2015-12-15","0.12","56","67","45"
"ECM00084088","IZOBAMBA, EC","-0.35","-78.55","3058.0","2015-12-16","0.00","59","68","46"
"ECM00084088","IZOBAMBA, EC","-0.35","-78.55","3058.0","2015-12-17","0.31","59","68","45"
"ECM00084088","IZOBAMBA, EC","-0.35","-78.55","3058.0","2015-12-18","0.00","58","68","45"
"ECM00084088","IZOBAMBA, EC","-0.35","-78.55","3058.0","2015-12-19","0.12","56","66","47"
"ECM00084088","IZOBAMBA, EC","-0.35","-78.55","3058.0","2015-12-20","0.00","57","67","41"
"ECM00084088","IZOBAMBA, EC","-0.35","-78.55","3058.0","2015-12-21",,"58","68","41"
"ECM00084088","IZOBAMBA, EC","-0.35","-78.55","3058.0","2015-12-22",,"61","71","44"
"ECM00084088","IZOBAMBA, EC","-0.35","-78.55","3058.0","2015-12-23",,"59","71","43"
"ECM00084088","IZOBAMBA, EC","-0.35","-78.55","3058.0","2015-12-24",,"60","71","41"
"ECM00084088","IZOBAMBA, EC","-0.35","-78.55","3058.0","2015-12-25",,"60","69","43"
"ECM00084088","IZOBAMBA, EC","-0.35","-78.55","3058.0","2015-12-26",,"60","69","46"
"ECM00084088","IZOBAMBA, EC","-0.35","-78.55","3058.0","2015-12-27","0.08","61","71","46"
"ECM00084088","IZOBAMBA, EC","-0.35","-78.55","3058.0","2015-12-28","0.00","62","71","44"
"ECM00084088","IZOBAMBA, EC","-0.35","-78.55","3058.0","2015-12-29",,"62","71","45"
"ECM00084088","IZOBAMBA, EC","-0.35","-78.55","3058.0","2015-12-30",,"64","72","45"
"ECM00084088","IZOBAMBA, EC","-0.35","-78.55","3058.0","2016-01-01",,"60","73","48"
